State,Year,Week,Men,Women,MenN,WomenN
MIC,2016,25,1,1,4.75712724697e-07,4.44656298468e-07
MOR,2015,47,0,0,0.0,0.0
MOR,2015,48,0,0,0.0,0.0
MOR,2015,49,0,0,0.0,0.0
MOR,2015,50,0,0,0.0,0.0
MOR,2015,51,0,0,0.0,0.0
MOR,2015,52,0,0,0.0,0.0
MOR,2016,1,0,0,0.0,0.0
MOR,2016,2,0,0,0.0,0.0
MOR,2016,3,0,0,0.0,0.0
MOR,2016,4,0,0,0.0,0.0
MOR,2016,5,0,0,0.0,0.0
MOR,2016,6,0,0,0.0,0.0
MOR,2016,7,0,0,0.0,0.0
MOR,2016,8,0,0,0.0,0.0
MOR,2016,9,0,0,0.0,0.0
MOR,2016,10,0,0,0.0,0.0
MOR,2016,11,0,0,0.0,0.0
MOR,2016,12,0,0,0.0,0.0
MOR,2016,13,0,0,0.0,0.0
MOR,2016,14,0,0,0.0,0.0
MOR,2016,15,0,0,0.0,0.0
MOR,2016,16,0,0,0.0,0.0
MOR,2016,17,0,0,0.0,0.0
MOR,2016,18,0,0,0.0,0.0
MOR,2016,19,0,0,0.0,0.0
MOR,2016,20,0,0,0.0,0.0
MOR,2016,21,0,0,0.0,0.0
MOR,2016,22,0,0,0.0,0.0
MOR,2016,23,0,0,0.0,0.0
MOR,2016,24,0,0,0.0,0.0
MOR,2016,25,0,0,0.0,0.0
NAY,2015,47,0,0,0.0,0.0
NAY,2015,48,0,0,0.0,0.0
NAY,2015,49,0,0,0.0,0.0
NAY,2015,50,0,0,0.0,0.0
NAY,2015,51,0,0,0.0,0.0
NAY,2015,52,0,0,0.0,0.0
NAY,2016,1,0,0,0.0,0.0
NAY,2016,2,0,0,0.0,0.0
NAY,2016,3,0,0,0.0,0.0
NAY,2016,4,0,0,0.0,0.0
NAY,2016,5,0,0,0.0,0.0
NAY,2016,6,0,0,0.0,0.0
NAY,2016,7,0,0,0.0,0.0
NAY,2016,8,0,0,0.0,0.0
NAY,2016,9,0,1,0.0,1.83832991404e-06
NAY,2016,10,0,0,0.0,0.0
NAY,2016,11,0,0,0.0,0.0
NAY,2016,12,0,0,0.0,0.0
NAY,2016,13,0,0,0.0,0.0
NAY,2016,14,0,0,0.0,0.0
NAY,2016,15,0,0,0.0,0.0
NAY,2016,16,0,0,0.0,0.0
NAY,2016,17,0,0,0.0,0.0
NAY,2016,18,0,0,0.0,0.0
NAY,2016,19,0,0,0.0,0.0
NAY,2016,20,0,0,0.0,0.0
NAY,2016,21,0,0,0.0,0.0
NAY,2016,22,0,0,0.0,0.0
NAY,2016,23,0,0,0.0,0.0
NAY,2016,24,0,0,0.0,0.0
NAY,2016,25,0,0,0.0,0.0
NLE,2015,47,1,0,4.31000114215e-07,0.0
NLE,2015,48,0,0,0.0,0.0
NLE,2015,49,0,0,0.0,0.0
NLE,2015,50,0,0,0.0,0.0
NLE,2015,51,0,0,0.0,0.0
NLE,2015,52,1,2,4.31000114215e-07,8.57165020981e-07
NLE,2016,1,0,0,0.0,0.0
NLE,2016,2,0,0,0.0,0.0
NLE,2016,3,0,0,0.0,0.0
NLE,2016,4,0,0,0.0,0.0
NLE,2016,5,0,0,0.0,0.0
NLE,2016,6,0,0,0.0,0.0
NLE,2016,7,0,0,0.0,0.0
NLE,2016,8,0,0,0.0,0.0
NLE,2016,9,0,0,0.0,0.0
NLE,2016,10,0,0,0.0,0.0
NLE,2016,11,0,0,0.0,0.0
NLE,2016,12,0,0,0.0,0.0
NLE,2016,13,0,0,0.0,0.0
NLE,2016,14,0,0,0.0,0.0
NLE,2016,15,0,0,0.0,0.0
NLE,2016,16,0,0,0.0,0.0
NLE,2016,17,0,0,0.0,0.0
NLE,2016,18,0,0,0.0,0.0
NLE,2016,19,0,1,0.0,4.28582510491e-07
NLE,2016,20,0,0,0.0,0.0
NLE,2016,21,0,0,0.0,0.0
NLE,2016,22,0,0,0.0,0.0
NLE,2016,23,0,0,0.0,0.0
NLE,2016,24,0,0,0.0,0.0
NLE,2016,25,0,0,0.0,0.0
OAX,2015,47,0,0,0.0,0.0
OAX,2015,48,0,0,0.0,0.0
OAX,2015,49,0,0,0.0,0.0
OAX,2015,50,0,0,0.0,0.0
OAX,2015,51,0,0,0.0,0.0
OAX,2015,52,0,0,0.0,0.0
OAX,2016,1,0,0,0.0,0.0
OAX,2016,2,0,0,0.0,0.0
OAX,2016,3,1,3,5.49750193512e-07,1.51289439896e-06
OAX,2016,4,4,13,2.19900077405e-06,6.55587572884e-06
OAX,2016,5,2,2,1.09950038702e-06,1.00859626597e-06
OAX,2016,6,1,1,5.49750193512e-07,5.04298132987e-07
OAX,2016,7,9,16,4.94775174161e-06,8.0687701278e-06
OAX,2016,8,2,2,1.09950038702e-06,1.00859626597e-06
OAX,2016,9,1,2,5.49750193512e-07,1.00859626597e-06
OAX,2016,10,0,0,0.0,0.0
OAX,2016,11,3,13,1.64925058054e-06,6.55587572884e-06
OAX,2016,12,0,4,0.0,2.01719253195e-06
OAX,2016,13,2,4,1.09950038702e-06,2.01719253195e-06
OAX,2016,14,0,3,0.0,1.51289439896e-06
OAX,2016,15,2,7,1.09950038702e-06,3.53008693091e-06
OAX,2016,16,1,2,5.49750193512e-07,1.00859626597e-06
OAX,2016,17,1,2,5.49750193512e-07,1.00859626597e-06
OAX,2016,18,2,3,1.09950038702e-06,1.51289439896e-06
OAX,2016,19,3,13,1.64925058054e-06,6.55587572884e-06
OAX,2016,20,0,2,0.0,1.00859626597e-06
OAX,2016,21,0,4,0.0,2.01719253195e-06
OAX,2016,22,0,1,0.0,5.04298132987e-07
OAX,2016,23,9,35,4.94775174161e-06,1.76504346546e-05
OAX,2016,24,1,9,5.49750193512e-07,4.53868319689e-06
OAX,2016,25,1,10,5.49750193512e-07,5.04298132987e-06
PUE,2015,47,0,0,0.0,0.0
PUE,2015,48,0,0,0.0,0.0
PUE,2015,49,0,0,0.0,0.0
PUE,2015,50,0,0,0.0,0.0
PUE,2015,51,0,0,0.0,0.0
PUE,2015,52,0,0,0.0,0.0
PUE,2016,1,0,0,0.0,0.0
PUE,2016,2,0,0,0.0,0.0
PUE,2016,3,0,0,0.0,0.0
PUE,2016,4,0,0,0.0,0.0
PUE,2016,5,0,0,0.0,0.0
PUE,2016,6,0,0,0.0,0.0
PUE,2016,7,0,0,0.0,0.0
PUE,2016,8,0,0,0.0,0.0
PUE,2016,9,0,0,0.0,0.0
PUE,2016,10,0,0,0.0,0.0
PUE,2016,11,0,0,0.0,0.0
PUE,2016,12,0,0,0.0,0.0
PUE,2016,13,0,0,0.0,0.0
PUE,2016,14,0,0,0.0,0.0
PUE,2016,15,0,0,0.0,0.0
PUE,2016,16,0,0,0.0,0.0
PUE,2016,17,0,0,0.0,0.0
PUE,2016,18,0,0,0.0,0.0
PUE,2016,19,0,0,0.0,0.0
PUE,2016,20,0,0,0.0,0.0
PUE,2016,21,0,0,0.0,0.0
PUE,2016,22,0,0,0.0,0.0
PUE,2016,23,0,0,0.0,0.0
PUE,2016,24,0,0,0.0,0.0
PUE,2016,25,0,0,0.0,0.0
QUE,2015,47,0,0,0.0,0.0
QUE,2015,48,0,0,0.0,0.0
QUE,2015,49,0,0,0.0,0.0
QUE,2015,50,0,0,0.0,0.0
QUE,2015,51,0,0,0.0,0.0
QUE,2015,52,0,0,0.0,0.0
QUE,2016,1,0,0,0.0,0.0
QUE,2016,2,0,0,0.0,0.0
QUE,2016,3,0,0,0.0,0.0
QUE,2016,4,0,0,0.0,0.0
QUE,2016,5,0,0,0.0,0.0
QUE,2016,6,0,0,0.0,0.0
QUE,2016,7,0,0,0.0,0.0
QUE,2016,8,0,0,0.0,0.0
QUE,2016,9,0,0,0.0,0.0
QUE,2016,10,0,0,0.0,0.0
QUE,2016,11,0,0,0.0,0.0
QUE,2016,12,0,0,0.0,0.0
QUE,2016,13,0,0,0.0,0.0
QUE,2016,14,0,0,0.0,0.0
QUE,2016,15,0,0,0.0,0.0
QUE,2016,16,0,0,0.0,0.0
QUE,2016,17,0,0,0.0,0.0
QUE,2016,18,0,0,0.0,0.0
QUE,2016,19,0,0,0.0,0.0
QUE,2016,20,0,0,0.0,0.0
QUE,2016,21,0,0,0.0,0.0
QUE,2016,22,0,0,0.0,0.0
QUE,2016,23,0,0,0.0,0.0
QUE,2016,24,0,0,0.0,0.0
QUE,2016,25,0,0,0.0,0.0
ROO,2015,47,0,0,0.0,0.0
ROO,2015,48,0,0,0.0,0.0
ROO,2015,49,0,0,0.0,0.0
ROO,2015,50,0,0,0.0,0.0
ROO,2015,51,0,0,0.0,0.0
ROO,2015,52,0,0,0.0,0.0
ROO,2016,1,0,0,0.0,0.0
ROO,2016,2,0,0,0.0,0.0
ROO,2016,3,0,0,0.0,0.0
ROO,2016,4,0,0,0.0,0.0
ROO,2016,5,0,0,0.0,0.0
ROO,2016,6,0,0,0.0,0.0
ROO,2016,7,0,0,0.0,0.0
ROO,2016,8,0,0,0.0,0.0
ROO,2016,9,0,0,0.0,0.0
ROO,2016,10,0,0,0.0,0.0
ROO,2016,11,0,0,0.0,0.0
ROO,2016,12,0,0,0.0,0.0
ROO,2016,13,0,0,0.0,0.0
ROO,2016,14,0,0,0.0,0.0
ROO,2016,15,0,0,0.0,0.0
ROO,2016,16,0,0,0.0,0.0
ROO,2016,17,0,0,0.0,0.0
ROO,2016,18,0,0,0.0,0.0
ROO,2016,19,0,0,0.0,0.0
ROO,2016,20,0,0,0.0,0.0
ROO,2016,21,0,0,0.0,0.0
ROO,2016,22,0,0,0.0,0.0
ROO,2016,23,1,1,1.48539853243e-06,1.53290064658e-06
ROO,2016,24,1,0,1.48539853243e-06,0.0
ROO,2016,25,0,0,0.0,0.0
SLP,2015,47,0,0,0.0,0.0
SLP,2015,48,0,0,0.0,0.0
SLP,2015,49,0,0,0.0,0.0
SLP,2015,50,0,0,0.0,0.0
SLP,2015,51,0,0,0.0,0.0
SLP,2015,52,0,0,0.0,0.0
SLP,2016,1,0,0,0.0,0.0
SLP,2016,2,0,0,0.0,0.0
SLP,2016,3,0,0,0.0,0.0
SLP,2016,4,0,0,0.0,0.0
SLP,2016,5,0,0,0.0,0.0
SLP,2016,6,0,0,0.0,0.0
SLP,2016,7,0,0,0.0,0.0
SLP,2016,8,0,0,0.0,0.0
SLP,2016,9,0,0,0.0,0.0
SLP,2016,10,0,0,0.0,0.0
SLP,2016,11,0,0,0.0,0.0
SLP,2016,12,0,0,0.0,0.0
SLP,2016,13,0,0,0.0,0.0
SLP,2016,14,0,0,0.0,0.0
SLP,2016,15,0,0,0.0,0.0
SLP,2016,16,0,0,0.0,0.0
SLP,2016,17,0,0,0.0,0.0
SLP,2016,18,0,0,0.0,0.0
SLP,2016,19,0,0,0.0,0.0
SLP,2016,20,0,0,0.0,0.0
SLP,2016,21,0,0,0.0,0.0
SLP,2016,22,0,0,0.0,0.0
SLP,2016,23,0,0,0.0,0.0
SLP,2016,24,0,0,0.0,0.0
SLP,2016,25,0,0,0.0,0.0
SIN,2015,47,0,0,0.0,0.0
SIN,2015,48,0,0,0.0,0.0
SIN,2015,49,0,0,0.0,0.0
SIN,2015,50,0,0,0.0,0.0
SIN,2015,51,0,0,0.0,0.0
SIN,2015,52,0,0,0.0,0.0
SIN,2016,1,0,0,0.0,0.0
SIN,2016,2,0,0,0.0,0.0
SIN,2016,3,1,0,7.26638041972e-07,0.0
SIN,2016,4,0,0,0.0,0.0
SIN,2016,5,0,0,0.0,0.0
SIN,2016,6,0,0,0.0,0.0
SIN,2016,7,0,0,0.0,0.0
SIN,2016,8,0,0,0.0,0.0
SIN,2016,9,-1,0,-7.26638041972e-07,0.0
SIN,2016,10,0,0,0.0,0.0
SIN,2016,11,0,0,0.0,0.0
SIN,2016,12,1,0,7.26638041972e-07,0.0
SIN,2016,13,0,0,0.0,0.0
SIN,2016,14,0,0,0.0,0.0
SIN,2016,15,0,0,0.0,0.0
SIN,2016,16,0,0,0.0,0.0
SIN,2016,17,0,0,0.0,0.0
SIN,2016,18,0,0,0.0,0.0
SIN,2016,19,0,0,0.0,0.0
SIN,2016,20,0,0,0.0,0.0
SIN,2016,21,0,0,0.0,0.0
SIN,2016,22,0,0,0.0,0.0
SIN,2016,23,0,0,0.0,0.0
SIN,2016,24,0,0,0.0,0.0
SIN,2016,25,0,0,0.0,0.0
SON,2015,47,0,0,0.0,0.0
SON,2015,48,0,0,0.0,0.0
SON,2015,49,0,0,0.0,0.0
SON,2015,50,0,0,0.0,0.0
SON,2015,51,0,0,0.0,0.0
SON,2015,52,0,0,0.0,0.0
SON,2016,1,0,0,0.0,0.0
SON,2016,2,0,0,0.0,0.0
SON,2016,3,0,0,0.0,0.0
SON,2016,4,0,0,0.0,0.0
SON,2016,5,0,0,0.0,0.0
SON,2016,6,0,0,0.0,0.0
SON,2016,7,0,0,0.0,0.0
SON,2016,8,0,0,0.0,0.0
SON,2016,9,0,0,0.0,0.0
SON,2016,10,0,0,0.0,0.0
SON,2016,11,0,0,0.0,0.0
SON,2016,12,0,0,0.0,0.0
SON,2016,13,0,0,0.0,0.0
SON,2016,14,0,0,0.0,0.0
SON,2016,15,0,0,0.0,0.0
SON,2016,16,0,0,0.0,0.0
SON,2016,17,0,0,0.0,0.0
SON,2016,18,0,0,0.0,0.0
SON,2016,19,0,0,0.0,0.0
SON,2016,20,0,0,0.0,0.0
SON,2016,21,0,0,0.0,0.0
SON,2016,22,0,0,0.0,0.0
SON,2016,23,0,0,0.0,0.0
SON,2016,24,0,0,0.0,0.0
SON,2016,25,0,0,0.0,0.0
TAB,2015,47,0,0,0.0,0.0
TAB,2015,48,0,0,0.0,0.0
TAB,2015,49,0,0,0.0,0.0
TAB,2015,50,0,0,0.0,0.0
TAB,2015,51,0,0,0.0,0.0
TAB,2015,52,0,0,0.0,0.0
TAB,2016,1,0,0,0.0,0.0
TAB,2016,2,0,0,0.0,0.0
TAB,2016,3,0,0,0.0,0.0
TAB,2016,4,0,0,0.0,0.0
TAB,2016,5,0,0,0.0,0.0
TAB,2016,6,0,0,0.0,0.0
TAB,2016,7,0,0,0.0,0.0
TAB,2016,8,0,0,0.0,0.0
TAB,2016,9,1,0,9.08464894191e-07,0.0
TAB,2016,10,0,0,0.0,0.0
TAB,2016,11,0,0,0.0,0.0
TAB,2016,12,0,0,0.0,0.0
TAB,2016,13,0,0,0.0,0.0
TAB,2016,14,0,0,0.0,0.0
TAB,2016,15,0,1,0.0,8.78854325501e-07
TAB,2016,16,0,1,0.0,8.78854325501e-07
TAB,2016,17,0,1,0.0,8.78854325501e-07
TAB,2016,18,1,1,9.08464894191e-07,8.78854325501e-07
TAB,2016,19,0,0,0.0,0.0
TAB,2016,20,1,0,9.08464894191e-07,0.0
TAB,2016,21,2,1,1.81692978838e-06,8.78854325501e-07
TAB,2016,22,0,1,0.0,8.78854325501e-07
TAB,2016,23,3,1,2.72539468257e-06,8.78854325501e-07
TAB,2016,24,2,3,1.81692978838e-06,2.6365629765e-06
TAB,2016,25,1,5,9.08464894191e-07,4.39427162751e-06
TAM,2015,47,0,0,0.0,0.0
TAM,2015,48,0,0,0.0,0.0
TAM,2015,49,0,0,0.0,0.0
TAM,2015,50,0,0,0.0,0.0
TAM,2015,51,0,0,0.0,0.0
TAM,2015,52,0,0,0.0,0.0
TAM,2016,1,0,0,0.0,0.0
TAM,2016,2,0,0,0.0,0.0
TAM,2016,3,0,0,0.0,0.0
TAM,2016,4,0,0,0.0,0.0
TAM,2016,5,0,0,0.0,0.0
TAM,2016,6,0,0,0.0,0.0
TAM,2016,7,0,0,0.0,0.0
TAM,2016,8,0,0,0.0,0.0
TAM,2016,9,0,0,0.0,0.0
TAM,2016,10,0,0,0.0,0.0
TAM,2016,11,0,0,0.0,0.0
TAM,2016,12,0,0,0.0,0.0
TAM,2016,13,0,0,0.0,0.0
TAM,2016,14,0,0,0.0,0.0
TAM,2016,15,0,0,0.0,0.0
TAM,2016,16,0,0,0.0,0.0
TAM,2016,17,0,0,0.0,0.0
TAM,2016,18,0,0,0.0,0.0
TAM,2016,19,0,0,0.0,0.0
TAM,2016,20,0,0,0.0,0.0
TAM,2016,21,0,0,0.0,0.0
TAM,2016,22,0,0,0.0,0.0
TAM,2016,23,0,0,0.0,0.0
TAM,2016,24,0,0,0.0,0.0
TAM,2016,25,0,0,0.0,0.0
TLA,2015,47,0,0,0.0,0.0
TLA,2015,48,0,0,0.0,0.0
TLA,2015,49,0,0,0.0,0.0
TLA,2015,50,0,0,0.0,0.0
TLA,2015,51,0,0,0.0,0.0
TLA,2015,52,0,0,0.0,0.0
TLA,2016,1,0,0,0.0,0.0
TLA,2016,2,0,0,0.0,0.0
TLA,2016,3,0,0,0.0,0.0
TLA,2016,4,0,0,0.0,0.0
TLA,2016,5,0,0,0.0,0.0
TLA,2016,6,0,0,0.0,0.0
TLA,2016,7,0,0,0.0,0.0
TLA,2016,8,0,0,0.0,0.0
TLA,2016,9,0,0,0.0,0.0
TLA,2016,10,0,0,0.0,0.0
TLA,2016,11,0,0,0.0,0.0
TLA,2016,12,0,0,0.0,0.0
TLA,2016,13,0,0,0.0,0.0
TLA,2016,14,0,0,0.0,0.0
TLA,2016,15,0,0,0.0,0.0
TLA,2016,16,0,0,0.0,0.0
TLA,2016,17,0,0,0.0,0.0
TLA,2016,18,0,0,0.0,0.0
TLA,2016,19,0,0,0.0,0.0
TLA,2016,20,0,0,0.0,0.0
TLA,2016,21,0,0,0.0,0.0
TLA,2016,22,0,0,0.0,0.0
TLA,2016,23,0,0,0.0,0.0
TLA,2016,24,0,0,0.0,0.0
TLA,2016,25,0,0,0.0,0.0
VER,2015,47,0,0,0.0,0.0
VER,2015,48,0,0,0.0,0.0
VER,2015,49,0,0,0.0,0.0
VER,2015,50,0,0,0.0,0.0
VER,2015,51,0,0,0.0,0.0
VER,2015,52,0,0,0.0,0.0
VER,2016,1,0,0,0.0,0.0
VER,2016,2,0,0,0.0,0.0
VER,2016,3,0,0,0.0,0.0
VER,2016,4,0,1,0.0,2.53323926572e-07
VER,2016,5,0,0,0.0,0.0
VER,2016,6,0,0,0.0,0.0
VER,2016,7,0,0,0.0,0.0
VER,2016,8,0,0,0.0,0.0
VER,2016,9,0,0,0.0,0.0
VER,2016,10,0,0,0.0,0.0
VER,2016,11,0,0,0.0,0.0
VER,2016,12,0,1,0.0,2.53323926572e-07
VER,2016,13,1,1,2.70586271156e-07,2.53323926572e-07
VER,2016,14,0,0,0.0,0.0
VER,2016,15,0,1,0.0,2.53323926572e-07
VER,2016,16,0,0,0.0,0.0
VER,2016,17,0,0,0.0,0.0
VER,2016,18,1,1,2.70586271156e-07,2.53323926572e-07
VER,2016,19,1,0,2.70586271156e-07,0.0
VER,2016,20,0,0,0.0,0.0
VER,2016,21,0,0,0.0,0.0
VER,2016,22,0,3,0.0,7.59971779715e-07
VER,2016,23,1,2,2.70586271156e-07,5.06647853143e-07
VER,2016,24,0,1,0.0,2.53323926572e-07
VER,2016,25,0,1,0.0,2.53323926572e-07
YUC,2015,47,0,0,0.0,0.0
YUC,2015,48,0,0,0.0,0.0
YUC,2015,49,0,0,0.0,0.0
YUC,2015,50,0,0,0.0,0.0
YUC,2015,51,0,0,0.0,0.0
YUC,2015,52,0,0,0.0,0.0
YUC,2016,1,0,0,0.0,0.0
YUC,2016,2,0,0,0.0,0.0
YUC,2016,3,0,0,0.0,0.0
YUC,2016,4,0,1,0.0,1.00781662575e-06
YUC,2016,5,0,0,0.0,0.0
YUC,2016,6,0,0,0.0,0.0
YUC,2016,7,0,0,0.0,0.0
YUC,2016,8,0,0,0.0,0.0
YUC,2016,9,0,0,0.0,0.0
YUC,2016,10,0,0,0.0,0.0
YUC,2016,11,0,0,0.0,0.0
YUC,2016,12,0,0,0.0,0.0
YUC,2016,13,0,0,0.0,0.0
YUC,2016,14,0,0,0.0,0.0
YUC,2016,15,0,0,0.0,0.0
YUC,2016,16,0,0,0.0,0.0
YUC,2016,17,0,0,0.0,0.0
YUC,2016,18,0,0,0.0,0.0
YUC,2016,19,0,0,0.0,0.0
YUC,2016,20,0,0,0.0,0.0
YUC,2016,21,0,1,0.0,1.00781662575e-06
YUC,2016,22,0,0,0.0,0.0
YUC,2016,23,0,0,0.0,0.0
YUC,2016,24,0,0,0.0,0.0
YUC,2016,25,0,1,0.0,1.00781662575e-06
ZAC,2015,47,0,0,0.0,0.0
ZAC,2015,48,0,0,0.0,0.0
ZAC,2015,49,0,0,0.0,0.0
ZAC,2015,50,0,0,0.0,0.0
ZAC,2015,51,0,0,0.0,0.0
ZAC,2015,52,0,0,0.0,0.0
ZAC,2016,1,0,0,0.0,0.0
ZAC,2016,2,0,0,0.0,0.0
ZAC,2016,3,0,0,0.0,0.0
ZAC,2016,4,0,0,0.0,0.0
ZAC,2016,5,0,0,0.0,0.0
ZAC,2016,6,0,0,0.0,0.0
ZAC,2016,7,0,0,0.0,0.0
ZAC,2016,8,0,0,0.0,0.0
ZAC,2016,9,0,0,0.0,0.0
ZAC,2016,10,0,0,0.0,0.0
ZAC,2016,11,0,0,0.0,0.0
ZAC,2016,12,0,0,0.0,0.0
ZAC,2016,13,0,0,0.0,0.0
ZAC,2016,14,0,0,0.0,0.0
ZAC,2016,15,0,0,0.0,0.0
ZAC,2016,16,0,0,0.0,0.0
ZAC,2016,17,0,0,0.0,0.0
ZAC,2016,18,0,0,0.0,0.0
ZAC,2016,19,0,0,0.0,0.0
ZAC,2016,20,0,0,0.0,0.0
ZAC,2016,21,0,0,0.0,0.0
ZAC,2016,22,0,0,0.0,0.0
ZAC,2016,23,0,0,0.0,0.0
ZAC,2016,24,0,0,0.0,0.0
ZAC,2016,25,0,0,0.0,0.0
